Age,Experience,Family,Education,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income,CCAvg,Mortgage
44,20,2,1,0,0,0,1,0,4750000,3500000,1000000
67,41,2,1,0,0,0,1,0,2500000,1400000,1000000
59,35,4,3,0,0,0,1,0,5416666,3300000,175000000
37,11,3,2,0,0,0,0,0,1916666,1100000,1000000
50,24,3,2,0,0,0,1,0,4166666,1600000,1000000
56,31,1,2,0,1,1,1,1,3333333,2500000,1000000
29,3,2,1,0,0,1,1,1,3916666,1300000,88999999
55,29,3,2,0,0,0,1,0,7749999,2700000,171999999
48,22,2,3,0,0,0,0,0,8500000,1800000,206000000
32,8,1,1,0,0,0,0,0,10583333,4999999,1000000
47,22,1,2,0,0,0,1,0,7499999,1200000,1000000
46,21,4,3,0,0,0,1,0,3500000,2900000,1000000
33,7,4,1,0,0,0,1,1,4250000,1800000,1000000
39,13,3,1,0,0,0,0,0,6749999,1100000,1000000
60,35,3,1,0,0,0,1,1,3416666,1200000,79999999
39,15,4,2,0,0,0,0,1,5500000,3200000,1000000
34,10,3,1,0,0,1,1,1,6000000,3800000,1000000
55,30,1,3,0,0,0,0,0,9250000,1100000,1000000
67,42,3,1,0,0,0,1,1,5250000,3200000,1000000
40,14,3,3,0,1,1,1,1,5416666,1500000,1000000
44,20,2,2,1,0,0,1,0,10250000,6299999,1000000
56,30,3,1,0,0,0,0,0,7583333,1800000,302999999
50,25,1,2,0,0,0,1,0,8500000,3800000,1000000
31,5,2,1,0,0,0,1,1,2500000,1300000,125000000
66,41,3,1,0,0,0,0,0,7083333,3400000,1000000
43,18,3,3,0,0,0,1,0,5916666,1800000,92000000
58,32,2,1,0,0,0,0,0,4333333,1300000,1000000
33,9,1,2,0,0,1,1,1,4416666,2500000,1000000
33,9,1,3,0,0,0,0,0,5416666,3100000,1000000
32,8,2,1,0,0,0,1,0,11666666,5330000,1000000
55,30,2,3,1,0,0,1,0,13083333,6999999,1000000
25,2,4,3,0,0,0,1,0,3916666,2000000,1000000
40,14,2,3,0,0,0,0,0,3333333,1800000,1000000
54,28,1,1,0,0,0,1,1,13916666,2000000,257000000
36,11,2,1,0,0,0,1,1,17250000,4000000,1000000
35,9,4,2,0,0,0,0,0,5166666,3200000,1000000
44,19,3,3,0,0,0,0,1,4999999,1800000,1000000
38,14,1,2,0,0,0,1,1,7749999,4600000,1000000
30,4,1,1,0,0,0,0,0,5166666,2500000,1000000
39,13,3,2,0,0,0,1,0,2750000,1200000,1000000
35,9,2,1,0,1,0,1,0,12833333,1000000,1000000
41,16,4,1,0,0,0,1,0,6333333,1400000,1000000
56,26,1,3,0,0,0,1,1,8583333,4000000,1000000
52,28,1,2,0,0,0,1,1,7166666,3600000,1000000
29,4,1,3,1,0,0,1,0,16166666,4700000,1000000
38,14,4,1,0,0,0,0,0,7833333,3670000,1000000
51,25,4,1,0,0,0,0,0,4750000,3600000,1000000
45,21,2,1,0,1,0,1,0,8083333,4200000,1000000
51,26,1,1,0,0,0,0,0,12083333,1600000,329000000
53,26,1,2,0,0,0,1,1,2833333,1500000,1000000
50,26,4,2,0,0,0,0,1,2999999,1500000,1000000
59,33,3,3,0,1,1,1,1,4166666,3200000,179000000
57,32,2,3,0,0,0,0,0,7666666,1000000,1000000
45,21,3,1,0,0,0,1,0,3750000,1500000,108999999
27,1,4,3,0,0,0,0,0,4416666,2800000,147999999
40,15,4,2,0,1,0,1,0,8500000,2100000,1000000
39,13,1,3,0,0,0,1,1,8416666,3800000,154000000
26,1,2,3,0,0,0,0,1,1666666,1900000,1000000
27,2,1,1,0,0,0,1,1,8083333,2900000,1000000
55,30,3,1,0,0,0,1,0,5416666,2700000,1000000
64,39,3,3,0,0,0,0,0,2666666,1100000,1000000
41,17,1,1,0,0,0,1,1,1750000,2000000,1000000
46,22,4,1,0,0,0,1,1,3083333,1600000,1000000
43,19,1,1,0,0,0,1,0,10500000,2700000,1000000
24,3,4,3,0,0,0,1,0,4416666,2000000,1000000
29,3,4,3,0,0,0,0,0,5083333,3100000,1000000
58,32,4,3,0,0,0,1,0,2000000,1700000,1000000
45,18,3,2,0,0,0,1,0,5166666,3500000,1000000
53,28,4,2,0,0,0,1,0,3500000,1200000,1000000
45,21,4,1,0,0,0,0,1,3666666,1600000,78000000
32,7,4,2,0,0,0,0,0,4416666,2999999,1000000
56,31,3,2,0,0,0,0,0,3083333,1100000,1000000
31,5,1,1,0,0,0,0,0,3416666,1300000,1000000
29,4,4,2,0,0,0,1,0,5166666,2700000,1000000
48,24,3,1,0,0,0,1,1,7583333,1700000,1000000
36,11,1,1,0,0,0,1,1,10166666,4800000,1000000
36,9,2,2,0,1,0,1,0,4333333,2670000,129999999
41,16,1,3,0,0,0,0,1,2500000,1600000,1000000
48,23,1,1,0,0,0,0,0,4999999,1300000,1000000
27,0,4,3,0,0,0,0,0,4333333,2000000,1000000
33,9,2,2,0,0,0,1,0,2583333,2000000,93000000
31,7,1,1,0,0,0,0,1,3916666,2330000,131999999
48,22,2,2,1,0,0,1,0,12083333,4099999,1000000
59,34,2,2,0,0,0,1,0,2583333,1500000,1000000
41,17,4,1,0,0,0,1,0,7916666,3670000,1000000
42,18,3,3,0,0,0,0,0,4250000,3100000,1000000
62,37,3,2,0,0,0,0,0,4166666,1500000,1000000
62,36,1,3,0,0,0,1,1,6250000,3500000,1000000
51,24,3,2,0,0,0,0,0,8083333,2999999,1000000
48,24,4,1,0,0,0,1,0,2166666,2000000,1000000
56,32,4,1,0,0,0,1,0,6333333,2500000,1000000
62,38,1,1,0,0,0,1,0,11333333,4800000,405999999
53,29,1,1,0,1,1,1,1,2666666,1200000,1000000
62,38,3,3,0,0,0,1,0,3750000,1100000,1000000
28,4,3,1,0,0,0,1,0,7666666,3500000,1000000
61,35,2,3,0,0,0,1,0,3916666,1200000,1000000
48,24,3,1,0,1,0,1,0,7166666,1700000,1000000
50,25,2,2,0,0,0,1,0,3666666,1700000,1000000
58,33,4,1,0,0,0,0,0,7083333,1700000,242000000
53,29,2,1,0,0,0,1,0,4416666,1800000,1000000
65,40,1,2,0,0,0,1,0,2500000,2500000,1000000
27,0,4,2,0,0,0,1,0,3333333,2500000,1000000
50,23,1,2,0,0,0,0,0,6333333,3670000,1000000
50,25,2,2,0,0,0,1,0,4666666,1700000,193000000
41,16,3,1,0,1,0,1,0,10083333,2000000,1000000
43,19,3,3,0,0,0,0,0,6916666,1300000,180000000
55,29,2,1,0,1,0,1,0,7583333,2100000,1000000
33,9,2,2,0,0,0,1,0,3500000,2000000,1000000
44,19,2,1,0,0,0,1,1,7833333,1400000,1000000
47,20,3,2,0,0,0,1,0,9416666,2999999,271000000
43,18,2,2,0,0,1,1,1,2083333,1100000,1000000
59,33,3,3,0,0,0,0,0,5916666,2400000,1000000
65,40,2,1,0,0,0,0,1,6333333,2500000,1000000
28,2,2,1,0,1,0,1,0,16666666,5500000,1000000
58,32,2,1,0,0,0,0,0,3333333,1300000,149000000
33,8,2,3,1,0,0,0,1,11000000,5200000,77000000
24,0,1,1,0,0,0,1,0,11916666,6400000,1000000
46,20,3,2,0,1,0,1,0,2583333,1500000,98000000
26,0,4,3,0,1,0,0,0,4666666,2300000,1000000
47,21,3,2,0,1,0,0,0,5083333,3200000,1000000
32,6,2,3,0,0,0,1,0,9250000,5500000,249999999
58,28,1,3,0,0,0,0,0,8916666,4000000,1000000
32,7,4,3,0,0,0,1,0,7749999,2800000,1000000
46,20,2,3,0,0,1,1,1,7083333,1800000,264999999
35,11,2,1,0,0,0,0,1,17083333,7499999,1000000
53,27,2,3,1,0,0,0,0,10583333,1500000,1000000
55,30,2,3,0,0,0,1,1,4416666,1600000,1000000
63,37,2,3,0,0,0,1,1,7666666,2700000,1000000
45,20,4,2,0,0,0,1,1,8500000,2100000,1000000
58,32,1,1,0,0,0,1,0,4416666,1200000,82000000
50,24,2,1,0,0,0,1,0,9500000,7300000,1000000
37,13,1,3,0,0,0,0,1,5916666,2500000,1000000
25,1,3,3,0,0,0,1,0,6749999,1300000,1000000
52,26,1,1,1,0,0,1,0,7916666,4099999,1000000
26,0,3,2,0,0,0,0,0,5083333,3400000,1000000
35,11,1,3,1,0,1,1,1,15999999,4600000,571999999
58,32,3,3,0,0,0,1,1,6083333,3200000,1000000
37,11,4,3,0,0,0,0,0,5916666,1200000,1000000
35,10,4,3,0,0,0,0,1,8083333,3100000,1000000
31,7,1,3,0,0,0,1,0,2083333,1500000,1000000
58,34,3,2,1,0,0,0,0,13583333,1600000,1000000
43,16,3,2,0,0,0,1,0,4666666,2000000,1000000
43,18,3,3,0,0,0,0,0,5416666,1800000,155000000
54,30,1,2,1,0,0,0,1,12083333,6000000,1000000
53,27,3,3,0,0,0,1,0,3583333,1900000,79000000
32,7,4,2,0,0,0,1,0,9416666,3200000,1000000
37,13,3,1,0,0,0,0,0,6083333,3800000,1000000
34,10,3,2,0,0,0,0,0,6666666,3600000,1000000
51,26,4,1,0,0,0,1,0,2750000,1800000,1000000
49,25,2,1,0,0,0,1,0,13416666,1400000,1000000
54,24,1,3,0,0,0,0,0,7250000,2400000,1000000
37,12,1,3,0,0,0,1,0,5583333,3500000,1000000
57,32,2,1,0,0,0,1,1,7749999,4700000,227000000
37,12,1,1,0,0,0,1,0,15916666,9600000,1000000
32,7,2,2,1,0,0,0,1,7749999,4400000,1000000
48,22,1,2,0,0,0,0,0,4500000,2200000,1000000
44,20,2,1,0,0,0,1,0,17583333,7669999,1000000
50,23,1,2,0,0,0,1,1,2500000,1500000,1000000
44,19,1,3,0,0,0,1,0,3333333,1300000,1000000
54,28,4,3,0,0,0,0,0,7666666,3600000,144000000
37,13,1,2,0,0,0,1,0,7583333,4600000,104999999
34,7,2,2,0,0,0,1,0,5333333,2000000,1000000
32,6,2,2,0,0,0,1,0,2500000,1300000,1000000
63,38,4,1,0,0,0,1,1,5333333,2700000,219000000
56,30,4,3,0,0,0,0,0,2250000,1700000,103000000
37,12,4,3,0,0,0,1,0,7999999,1700000,1000000
66,41,1,3,0,0,0,1,1,10500000,1800000,1000000
38,13,3,3,0,0,0,0,1,4416666,1500000,1000000
35,9,3,1,0,0,0,1,0,3416666,1900000,126999999
61,36,1,1,0,0,0,0,0,2916666,1100000,97000000
52,26,1,1,0,0,0,1,0,7999999,3400000,1000000
57,32,3,1,0,1,1,1,1,6000000,2700000,1000000
47,20,3,2,0,0,0,1,0,2083333,1670000,1000000
50,25,2,3,0,0,0,0,0,4750000,1600000,1000000
36,11,1,1,0,0,0,0,0,7916666,3800000,1000000
45,21,4,2,1,0,0,0,0,9500000,5699999,82000000
58,34,4,3,0,0,0,1,0,5833333,3300000,170000000
27,1,1,2,1,0,0,1,0,12166666,2700000,308000000
27,1,3,2,1,0,0,0,0,11833333,3899999,1000000
48,24,2,1,0,0,1,1,1,13333333,4300000,1000000
46,21,1,2,0,0,0,0,0,8666666,1200000,1000000
32,8,4,2,1,0,1,1,1,12833333,7200000,121000000
54,29,4,1,0,0,0,0,1,6166666,1700000,1000000
31,5,1,1,0,0,0,1,0,5166666,2500000,1000000
42,17,1,3,0,0,0,1,0,3416666,1600000,1000000
30,5,2,1,0,1,1,1,1,8083333,3500000,293999999
41,16,4,1,0,0,0,1,0,7499999,1400000,1000000
44,19,4,3,0,0,0,1,1,8083333,2900000,1000000
37,13,2,2,0,0,0,1,0,8416666,2700000,1000000
51,25,3,3,0,0,0,1,1,3750000,1900000,1000000
30,6,1,3,0,0,0,1,0,4500000,3100000,1000000
36,11,4,1,0,0,0,1,1,3583333,2700000,125000000
65,40,4,2,1,0,0,1,0,12916666,7599999,1000000
33,7,4,1,0,0,0,1,0,3916666,1800000,1000000
58,34,1,2,0,0,0,1,0,2833333,1100000,1000000
34,10,1,1,0,0,0,0,0,4750000,2700000,85000000
38,13,2,1,0,0,0,0,0,10916666,4300000,1000000
59,35,4,1,0,0,0,1,0,4583333,2300000,1000000
37,11,3,2,0,0,0,1,0,7250000,1900000,1000000
59,35,1,1,0,0,0,1,0,11083333,5300000,1000000
47,23,1,3,0,0,0,1,0,6250000,1800000,1000000
48,24,2,1,0,0,0,0,0,5833333,2700000,1000000
38,12,3,1,1,0,0,1,0,16333333,9000000,1000000
34,10,2,1,0,0,0,1,1,13916666,7499999,1000000
44,17,3,2,0,0,0,0,0,6749999,3670000,1000000
33,7,2,2,1,0,0,0,0,16666666,7999999,582000000
47,21,3,2,0,1,0,0,0,4166666,1600000,1000000
41,16,2,2,0,0,0,0,1,1750000,1300000,1000000
36,11,4,3,0,0,0,1,1,6749999,3100000,1000000
28,4,1,1,0,0,0,0,0,17583333,7330000,1000000
59,35,1,1,0,0,0,1,0,4166666,1800000,1000000
43,19,1,1,0,1,0,1,0,11750000,6000000,1000000
56,31,2,2,0,0,0,1,0,5916666,2900000,1000000
28,3,1,1,0,0,0,1,0,10583333,2900000,201000000
62,37,4,2,0,0,0,0,0,7916666,1100000,1000000
40,16,2,1,0,0,0,1,0,6416666,4200000,1000000
34,9,3,1,0,0,0,0,0,6999999,3300000,125000000
52,28,1,3,0,0,0,1,0,6999999,2600000,1000000
40,14,3,3,0,0,0,1,0,6250000,1500000,221999999
27,1,4,2,0,0,0,1,1,6333333,2800000,1000000
52,26,1,1,0,0,0,1,0,17166666,2700000,1000000
39,14,1,3,0,0,1,1,1,9666666,4999999,1000000
52,26,1,1,0,0,0,1,0,15999999,2700000,551000000
50,23,2,2,0,0,0,1,1,2500000,2000000,88999999
40,14,1,3,0,1,1,1,1,8750000,3800000,329000000
35,11,1,1,0,0,0,1,1,3666666,2330000,138000000
39,13,3,1,0,1,0,1,0,6666666,3100000,1000000
25,0,2,3,0,0,0,0,0,4166666,2600000,1000000
33,7,1,2,0,0,0,1,0,10583333,3700000,284000000
26,0,2,1,0,0,0,0,0,14416666,8199999,1000000
46,21,2,1,0,0,0,0,0,13833333,3800000,95000000
27,3,4,1,0,0,0,0,1,6666666,1000000,1000000
55,25,3,3,0,0,0,1,0,4666666,2000000,1000000
52,28,2,1,0,0,0,0,0,13416666,1400000,1000000
59,34,1,1,0,0,0,1,0,9583333,3600000,1000000
63,39,4,2,0,0,0,1,0,4416666,2300000,1000000
61,35,2,1,0,0,0,0,0,10416666,3800000,1000000
58,34,4,2,0,0,0,1,1,4999999,2300000,1000000
29,3,4,2,0,0,0,1,1,6749999,2800000,1000000
51,27,4,2,0,0,0,1,1,4583333,2100000,164999999
59,34,1,3,0,0,0,1,0,2583333,1300000,1000000
41,17,3,3,0,0,0,1,0,6416666,3100000,1000000
59,35,3,2,0,0,0,0,1,3666666,1400000,1000000
52,28,1,1,0,0,0,0,0,2666666,1300000,1000000
39,13,2,3,0,0,0,0,0,3083333,1800000,1000000
45,19,1,1,0,0,0,0,1,6833333,3800000,1000000
59,35,4,3,0,0,0,0,0,6833333,3300000,1000000
49,22,3,2,0,0,0,0,0,9583333,2999999,167999999
48,22,3,1,1,0,0,0,0,14500000,2400000,401000000
61,36,2,1,0,0,0,0,1,6083333,3800000,154000000
31,7,1,1,0,0,0,1,0,15166666,6999999,1000000
42,16,1,1,0,0,0,0,0,5083333,3800000,1000000
35,5,2,3,1,1,0,0,0,10000000,3750000,1000000
57,27,3,3,0,0,0,1,0,6166666,2999999,1000000
54,28,3,2,0,0,0,1,0,9500000,2700000,1000000
61,37,3,1,1,0,1,1,1,12750000,1700000,1000000
60,36,2,1,0,0,0,0,0,1666666,2000000,1000000
59,35,2,1,0,1,0,0,1,8583333,2600000,1000000
62,37,3,1,0,0,0,1,0,1833333,1500000,1000000
26,1,2,2,0,0,0,0,1,3916666,2700000,119999999
41,17,3,3,0,0,0,0,1,6916666,1300000,1000000
65,40,3,1,0,0,0,0,0,5916666,3400000,1000000
25,0,2,3,0,0,0,0,1,2166666,1900000,1000000
25,1,2,1,0,0,0,1,0,11166666,1200000,1000000
27,3,3,1,0,1,1,1,1,7749999,2500000,308000000
65,39,1,3,0,0,0,1,0,3916666,1500000,151000000
60,34,2,1,0,1,0,1,0,7916666,2400000,76000000
29,5,1,1,0,0,0,1,0,11083333,2500000,1000000
32,6,3,1,0,1,0,1,0,3916666,2000000,1000000
32,8,4,3,1,0,1,0,1,12666666,7599999,1000000
41,15,1,3,0,1,0,0,0,8333333,3800000,1000000
52,26,2,1,0,1,0,1,0,6833333,2100000,1000000
40,16,1,3,0,0,0,0,0,6250000,2500000,1000000
39,15,1,1,0,0,0,1,1,11416666,4500000,1000000
34,8,4,1,0,0,0,0,0,2750000,2000000,1000000
34,8,2,1,0,0,0,0,0,7250000,2800000,1000000
34,10,1,1,0,1,0,1,0,4166666,2330000,1000000
41,17,4,1,0,0,0,1,1,5833333,3670000,1000000
59,35,3,2,0,0,0,1,0,3583333,1400000,1000000
40,14,4,3,0,0,0,0,0,2500000,2500000,1000000
52,27,1,2,0,0,0,0,1,3416666,2500000,159999999
37,11,2,3,0,0,0,1,1,3416666,2400000,1000000
39,13,3,1,0,0,0,0,0,6749999,1100000,248000000
49,23,1,1,0,0,0,1,0,11083333,5900000,1000000
63,39,1,3,0,0,0,1,1,6333333,2800000,147999999
34,9,4,2,0,0,0,1,0,7999999,3200000,323999999
51,25,3,2,0,0,0,0,0,6416666,1700000,1000000
61,36,3,2,0,0,0,0,0,8083333,2800000,1000000
56,32,3,1,0,0,0,1,0,4666666,2500000,154000000
62,38,1,1,0,0,0,1,1,15499999,5699999,1000000
56,30,1,1,0,0,0,1,0,15833333,3899999,1000000
58,32,4,1,0,0,0,1,0,5583333,3500000,1000000
58,33,4,2,0,0,0,1,1,3083333,1900000,90999999
50,26,1,1,0,0,0,1,0,2750000,1200000,1000000
44,20,3,3,0,0,0,1,0,6999999,1300000,1000000
49,23,1,1,0,0,0,1,1,11750000,1300000,1000000
31,7,1,3,0,0,0,1,0,2500000,1400000,1000000
49,25,4,2,0,0,0,1,0,8583333,2400000,1000000
43,18,1,3,0,0,0,1,0,4166666,1500000,144999999
31,5,3,1,0,0,0,1,0,2750000,2000000,1000000
66,41,1,3,0,0,0,0,1,4166666,2100000,1000000
41,17,1,1,0,0,0,0,1,13833333,2700000,1000000
39,14,1,1,0,0,0,1,0,15833333,5100000,207999999
46,21,1,2,0,1,1,1,1,8083333,1200000,1000000
57,33,2,1,0,0,0,0,0,8750000,2600000,161999999
59,35,2,1,0,0,0,1,0,13583333,6999999,1000000
30,4,4,2,0,1,0,0,0,7499999,3200000,237000000
26,2,1,1,0,0,0,0,0,12250000,2500000,1000000
46,21,1,1,0,0,0,0,0,4333333,1300000,117000000
66,41,4,2,0,0,0,1,0,7666666,1100000,1000000
50,25,2,1,0,0,0,0,1,2500000,1000000,1000000
61,35,2,2,0,0,0,1,1,7166666,1700000,1000000
37,7,4,3,0,0,0,1,0,8833333,2800000,232999999
51,25,1,2,1,0,0,1,0,15416666,1500000,1000000
56,32,4,2,0,0,0,1,1,8333333,2000000,1000000
58,34,1,1,0,0,0,0,0,7833333,5300000,263999999
41,15,3,1,0,0,0,1,0,5500000,3100000,1000000
35,9,3,1,0,1,0,0,0,4750000,1900000,101999999
38,14,1,2,0,0,0,1,0,4250000,2999999,1000000
26,2,4,1,0,0,0,0,0,2666666,2000000,117000000
35,5,4,3,0,0,0,0,1,8750000,2800000,1000000
36,11,3,3,0,0,0,1,0,8083333,2200000,1000000
26,2,3,1,0,0,0,1,0,8916666,1800000,1000000
53,28,2,2,0,0,0,1,0,4999999,2900000,1000000
56,32,1,3,0,0,0,1,1,2833333,2200000,1000000
44,14,1,3,0,0,0,0,0,3750000,1750000,171999999
47,23,2,3,0,0,0,1,0,4333333,3100000,156999999
32,8,4,2,0,0,0,1,0,3500000,1400000,79000000
52,27,4,1,0,0,0,1,1,2833333,1800000,1000000
39,14,1,3,0,0,0,1,0,2666666,1600000,1000000
47,20,3,2,0,0,0,1,0,5083333,3500000,1000000
35,9,3,2,0,1,0,1,0,3083333,1100000,1000000
26,0,2,1,0,0,0,0,1,13500000,8199999,1000000
43,19,4,1,0,0,0,0,0,3666666,1300000,1000000
52,28,2,1,0,0,0,0,0,1750000,1200000,1000000
30,5,2,3,0,1,0,1,0,2916666,1900000,1000000
36,12,4,1,0,0,0,1,1,2500000,2000000,1000000
48,22,3,2,0,0,0,1,0,4500000,1600000,122000000
36,10,1,1,0,0,0,0,0,4250000,2999999,154000000
58,34,4,2,0,0,0,1,0,7999999,2600000,1000000
35,11,3,3,1,0,0,1,0,9416666,4800000,151000000
59,35,4,1,0,0,0,0,1,4583333,1400000,1000000
36,10,4,1,0,0,0,1,0,3333333,2000000,130999999
45,21,2,1,0,0,0,1,0,5916666,3500000,156000000
56,30,4,3,0,0,0,0,0,3416666,2500000,146999999
46,21,2,1,0,0,0,1,0,4250000,2300000,101999999
26,0,4,3,0,1,0,0,0,4500000,2300000,1000000
37,11,4,1,0,0,0,0,0,2999999,2000000,1000000
44,20,3,3,0,0,0,0,1,6166666,1300000,1000000
44,20,4,1,0,0,0,0,1,3750000,1300000,142999999
33,7,1,1,0,0,0,0,0,7083333,3500000,136000000
34,10,2,1,0,0,0,1,0,8333333,1000000,122000000
35,11,3,1,0,0,0,1,0,5833333,3800000,1000000
48,24,2,3,0,0,0,1,0,4999999,3100000,1000000
58,32,1,2,0,0,0,0,0,4333333,3800000,1000000
30,6,1,1,0,0,0,1,0,14333333,5300000,249999999
62,37,3,1,0,0,0,1,0,4250000,2500000,1000000
40,14,1,1,0,0,0,1,1,5416666,2999999,1000000
42,16,3,2,0,0,0,0,1,3666666,1500000,1000000
43,19,3,2,0,0,0,0,0,3666666,1600000,1000000
58,34,2,1,0,0,0,1,0,1916666,1300000,97000000
36,12,2,3,1,0,0,0,0,11250000,4000000,1000000
29,4,4,3,1,0,0,1,0,16333333,3200000,613000000
49,23,3,2,0,0,0,1,1,6000000,1700000,142999999
60,34,3,3,0,0,0,0,1,4416666,3200000,1000000
58,32,2,1,0,0,0,0,1,9250000,2400000,1000000
50,24,3,2,0,0,0,0,1,7916666,4000000,1000000
46,22,2,1,0,0,0,0,0,12166666,4300000,1000000
45,19,2,2,0,0,0,1,0,8083333,2700000,1000000
32,6,3,1,0,0,0,0,0,4416666,1900000,180000000
42,17,1,3,0,1,1,1,1,4666666,1300000,1000000
30,6,1,1,0,0,0,1,1,6166666,1100000,1000000
60,36,1,1,0,0,0,1,0,13416666,5699999,1000000
46,21,2,3,1,1,1,1,1,10583333,5200000,1000000
32,6,3,1,0,0,0,1,0,3083333,2000000,1000000
56,32,2,1,0,0,0,1,0,7999999,2600000,1000000
56,31,2,3,0,0,0,0,0,7749999,1000000,226000000
30,6,1,1,0,0,0,1,0,16083333,5300000,230999999
52,28,1,3,0,0,0,1,0,6166666,2800000,1000000
31,7,1,3,0,0,0,1,1,1916666,1500000,81000000
37,12,4,3,0,0,0,1,0,6000000,3100000,217999999
30,6,1,3,0,0,0,0,1,4500000,3100000,144999999
29,4,4,2,0,0,0,1,1,7916666,3200000,1000000
49,24,1,1,0,0,0,0,0,10083333,1600000,1000000
49,23,1,1,0,0,0,0,0,6833333,1300000,217999999
65,39,2,1,0,0,0,1,0,3083333,1400000,114000000
54,24,3,3,0,0,0,0,1,6999999,2400000,219000000
36,10,2,1,0,0,0,0,0,16250000,1000000,1000000
56,30,4,1,0,0,0,0,1,4666666,3500000,1000000
34,8,4,1,0,0,0,1,0,5333333,1200000,1000000
33,9,4,2,0,0,0,1,0,2500000,1400000,1000000
59,35,4,1,0,0,0,1,0,4333333,1400000,136000000
49,23,3,2,1,0,0,0,0,15499999,5600000,591000000
61,34,4,2,0,0,0,1,0,4416666,3500000,1000000
31,6,2,1,0,0,0,0,0,7749999,3500000,313999999
45,21,1,1,0,0,0,0,0,11666666,5699999,1000000
35,10,3,2,1,0,0,1,0,12250000,5800000,1000000
37,11,2,2,0,0,0,1,0,6416666,3400000,261000000
58,32,2,1,0,0,0,1,0,13083333,1500000,119999999
49,25,2,3,0,0,0,1,1,6416666,2000000,1000000
63,39,1,1,0,1,0,1,0,10916666,3899999,1000000
55,31,2,1,0,0,0,1,0,11333333,1300000,1000000
38,12,4,3,0,1,0,0,1,3750000,2500000,1000000
45,19,1,1,0,0,0,1,0,4416666,1200000,1000000
44,20,1,1,0,0,0,0,1,9750000,5699999,1000000
58,32,2,1,0,0,0,1,0,11833333,3700000,1000000
56,31,4,3,0,0,0,1,0,7666666,2300000,1000000
37,13,1,2,0,0,0,1,1,10583333,1800000,1000000
50,24,2,3,0,0,0,1,0,6166666,1800000,1000000
34,8,1,3,1,0,0,0,0,14750000,7999999,542000000
51,25,3,2,0,0,0,1,0,3833333,1600000,128999999
49,24,1,3,0,0,0,1,0,2500000,1400000,122000000
33,7,1,1,0,0,0,0,0,4666666,1300000,1000000
61,35,1,2,0,0,0,1,0,3083333,1800000,142999999
41,16,2,3,0,0,0,1,0,5333333,3200000,1000000
50,24,4,2,1,0,0,0,1,12083333,2400000,343000000
41,17,2,1,0,0,0,1,1,6916666,4200000,1000000
38,12,4,3,0,0,0,1,0,6083333,1200000,1000000
51,27,2,3,0,0,0,0,1,6166666,4200000,119000000
63,39,3,3,0,0,0,0,1,3750000,1100000,1000000
55,30,2,2,0,0,0,1,1,3333333,2999999,1000000
46,22,4,1,0,0,0,0,0,5416666,2900000,188000000
27,3,3,2,0,0,0,1,1,6749999,1700000,1000000
59,35,2,1,0,0,0,1,0,14750000,6999999,1000000
26,0,3,3,0,0,0,0,0,7250000,1300000,1000000
61,36,3,1,0,0,0,1,0,5500000,2500000,1000000
44,19,1,3,1,0,0,0,0,12833333,2500000,1000000
53,29,4,3,0,0,0,0,0,5416666,1100000,1000000
34,9,1,1,0,0,0,1,0,4416666,2000000,1000000
40,15,4,1,0,0,0,0,0,4583333,2700000,98999999
56,32,3,1,0,0,0,1,0,7583333,3670000,1000000
57,32,2,3,0,0,0,1,0,2999999,1200000,141000000
43,19,3,1,0,1,1,1,1,7083333,3330000,1000000
38,13,3,3,1,0,1,1,1,11750000,5100000,1000000
60,34,3,3,0,0,0,1,1,5166666,3200000,1000000
54,30,2,1,0,0,0,1,0,3333333,1800000,1000000
51,26,4,3,0,0,0,0,0,6333333,2800000,1000000
41,15,3,3,0,0,1,1,1,5083333,1900000,1000000
25,1,1,1,0,0,0,1,0,11083333,6400000,159000000
58,28,3,3,0,0,0,1,0,5833333,2999999,1000000
61,35,3,3,0,0,0,1,0,5250000,2400000,1000000
56,31,4,1,0,1,1,1,1,6083333,1900000,1000000
43,19,1,3,0,1,0,1,0,3916666,1300000,121000000
42,12,3,3,0,1,1,1,1,4250000,2999999,1000000
48,22,1,3,0,1,0,0,0,7166666,2400000,1000000
45,20,2,1,0,0,0,1,1,17749999,3800000,1000000
40,15,2,1,0,0,0,1,0,7749999,1400000,1000000
43,18,1,1,0,0,0,0,0,4666666,3400000,1000000
52,26,1,3,0,0,0,1,0,2583333,2400000,97000000
54,29,4,3,0,0,0,1,0,8083333,2300000,299999999
26,1,4,1,0,0,0,1,0,7166666,3200000,1000000
26,0,3,2,0,0,0,1,0,5500000,2100000,1000000
33,8,2,1,0,0,0,1,0,5833333,3500000,1000000
40,15,2,2,0,0,0,1,1,2500000,1100000,119999999
64,40,1,1,0,0,0,1,1,8333333,4800000,244000000
62,37,3,1,0,0,0,0,0,2583333,1500000,90000000
54,28,1,3,0,0,0,0,0,5083333,3200000,128999999
34,9,3,2,0,0,0,0,0,9416666,1600000,1000000
40,16,2,1,0,0,0,1,0,12500000,7100000,1000000
41,16,2,2,0,0,0,0,1,3083333,1100000,1000000
48,22,1,1,0,0,0,1,0,11000000,1000000,1000000
46,22,2,1,0,0,0,0,0,13750000,8500000,1000000
51,26,1,2,0,1,0,1,0,3333333,2300000,95000000
30,4,1,3,0,0,0,1,0,10166666,3899999,1000000
